Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115025008.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115033552.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115204614.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115221736.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115213154.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115230314.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115174338.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115191457.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115182919.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115200036.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115042134.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115045713.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115002713.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115013840.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115010255.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115021423.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115144058.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115161218.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115152638.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115113819.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115165758.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115130939.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115122357.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115135518.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114220425.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114231551.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114205301.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114235131.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114224008.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114212844.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115100659.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115083541.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114160714.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114171857.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115105239.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115092119.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115053257.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115070419.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114183015.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115075001.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115061839.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114175434.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114164316.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114190554.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114194135.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114201718.raw
Q9NTZ6		RBM12		11	11	1.62917e+06	1.71964e+06	1.56262e+06	1.57139e+06	1.76875e+06	1.98075e+06	1.51262e+06	1.56098e+06	1.51348e+06	1.63261e+06	1.70164e+06	1.80829e+06	1.59461e+06	1.56205e+06	1.60926e+06	1.63174e+06	1.52229e+06	1.50601e+06	1.52254e+06	1.4842e+06	1.73579e+06	1.58907e+06	1.67021e+06	1.69769e+06	1.50009e+06	1.61411e+06	1.67325e+06	1.64601e+06	1.67482e+06	1.64534e+06	1.86164e+06	1.5085e+06	1.43772e+06	1.73826e+06	1.65357e+06	1.81043e+06	1.6129e+06	1.33469e+06	1.61707e+06	1.82849e+06	1.63068e+06	1.63658e+06	1.7223e+06	1.6917e+06	1.68952e+06	1.54969e+06	1.59808e+06	1.60308e+06
Q9NUJ1		ABHD10		3	3	595525	736787	821094	663606	710622	640960	855776	769809	734581	757552	602943	679464	635690	705053	732059	755769	809059	764900	843744	791040	692343	849803	746211	792240	865842	849581	803836	690642	711360	757010	729185	596775	777724	662199	807976	732258	704696	516485	595186	723338	751785	797633	609486	713365	714638	760762	808052	793363
Q9NUQ7		UFSP2		1	1	85251.7	70622.1	63112.4	73834.4	89007.8	60941.8	52718.5	36887.4	71170.2	60163.7	56120	85489.4	57774	61196.9	73752	68479.2	39715.6	59633.3	74221.6	47154.9	73895.1	78231.8	85294.3	88513.2	67226.1	60891.1	80488.7	74028.7	92504.6	86543.6	71827.1	66409.6	63861.5	56932.1	59735.6	94213.6	96857.9	72803	35848.5	77074.3	73765.8	71067.1	79500.8	84863.9	94844.4	82900.4	98511.3	72282.1
Q9NUQ8		ABCF3		8	8	883476	973854	957750	950555	1.0211e+06	975934	723368	770109	917717	919630	833394	978531	795211	633660	814582	849932	869686	807738	770467	743642	988371	677284	844492	919362	670867	654787	759313	797200	869275	792248	716724	823815	895498	775610	743047	982800	806370	806959	747675	871996	766897	981003	926398	958132	899020	802331	770968	917807
Q9NUQ9		CYRIB		9	8	631188	735667	645578	651914	666705	601391	720236	651225	614679	754482	746592	779656	798980	748025	793777	787796	687622	628430	644818	673482	642947	652545	678800	623487	708292	769870	729527	727495	690449	742646	800588	737694	734853	719902	748383	734324	773898	699230	731196	785881	750931	722794	781888	756836	747124	772778	706196	725309
Q9NUU7		DDX19A		10	2	1.50513e+06	1.4698e+06	1.43147e+06	1.4905e+06	1.31749e+06	1.37133e+06	1.40465e+06	1.44727e+06	1.41623e+06	1.36418e+06	1.4443e+06	1.40657e+06	1.4147e+06	1.42999e+06	1.44459e+06	1.50324e+06	1.32689e+06	1.43096e+06	1.47634e+06	1.42065e+06	1.42366e+06	1.28817e+06	1.46607e+06	1.38762e+06	1.33239e+06	1.3516e+06	1.45094e+06	1.41923e+06	1.45437e+06	1.43893e+06	1.52651e+06	1.46346e+06	1.49829e+06	1.61575e+06	1.57262e+06	1.63819e+06	1.56322e+06	1.59812e+06	1.46136e+06	1.61527e+06	1.61463e+06	1.49878e+06	1.48629e+06	1.48582e+06	1.47996e+06	1.52673e+06	1.56179e+06	1.5499e+06
Q9NV06		DCAF13		4	4	274523	274620	266039	263096	221334	307832	302415	309446	267799	398167	214837	283327	233932	306156	315572	286975	369754	205316	357262	298645	259733	338854	278625	306744	307780	357842	256163	265220	267487	316401	271855	307224	300052	320158	261891	285686	248630	324097	257601	275012	274062	255017	302713	266186	349939	275255	288147	281410
Q9NV31		IMP3		2	2	321555	500530	392463	392005	508915	417798	418490	386523	435481	399622	378585	385128	339695	302986	451412	398856	348266	322145	451902	320610	400891	403224	410109	492744	297396	358086	270886	370290	400944	417344	356351	376738	421543	339160	363454	456306	575379	390886	400007	460641	267990	428460	457982	387808	428457	401733	334555	394877
Q9NVD7		PARVA		3	2	755013	760102	551356	539524	836468	821361	555686	657094	779000	811421	649951	860683	821011	775913	941545	867117	660465	624194	756503	556478	655919	681777	728520	720231	770480	756470	745718	780415	818274	771996	735781	747474	687658	770957	778959	743962	829253	722949	606570	828015	715599	706245	842269	794462	930322	782426	799200	742571
Q9NVG8		TBC1D13		3	3	165846	313673	266346	251656	323478	298473	218454	143204	297045	266114	204891	244204	171513	168076	211435	206815	132101	189017	288438	180985	291407	227441	355651	349197	228466	241901	263034	206353	278028	313744	156522	103396	106942	222114	197594	312945	257301	181228	219978	224363	209800	200764	274546	243823	248118	313077	212792	258008
Q9NVH1		DNAJC11		1	1	220228	286179	314887	273780	358409	326673	100809	118129	211511	213622	263354	301701	123631	115245	161649	199721	238452	298511	318711	173846	396948	177452	318633	347252	214670	228098	215223	322284	295774	258472	135322	155397	204709	134948	153006	156893	252694	135044	196056	202192	140699	215173	262584	154627	197639	204120	140632	185071
Q9NVI7		ATAD3A		15	5	2.05202e+06	1.95565e+06	1.88504e+06	2.0281e+06	1.97436e+06	1.98968e+06	1.9681e+06	1.98509e+06	2.00001e+06	2.16299e+06	1.95765e+06	2.01257e+06	2.01575e+06	1.8295e+06	1.97777e+06	2.01562e+06	1.9875e+06	2.0426e+06	1.90855e+06	2.00563e+06	2.06877e+06	1.92616e+06	1.91575e+06	1.92412e+06	1.815e+06	1.94576e+06	1.97618e+06	1.82623e+06	1.88244e+06	1.89954e+06	2.01676e+06	1.96852e+06	1.99266e+06	1.98517e+06	1.86584e+06	2.04649e+06	2.05921e+06	2.01298e+06	1.99588e+06	1.93319e+06	2.136e+06	1.9182e+06	2.00075e+06	1.95383e+06	1.98871e+06	2.04934e+06	1.84856e+06	1.94048e+06
Q9NVJ2		ARL8B		4	2	2.57753e+06	4.20941e+06	1.97169e+06	2.2908e+06	2.95283e+06	3.3254e+06	2.63212e+06	2.91899e+06	2.37356e+06	2.58825e+06	3.25217e+06	3.91161e+06	2.85616e+06	2.79066e+06	3.39423e+06	3.26712e+06	3.3048e+06	2.74076e+06	4.29919e+06	2.45465e+06	4.0507e+06	2.78295e+06	3.79517e+06	3.89429e+06	2.72607e+06	2.9197e+06	2.74233e+06	3.70802e+06	3.74186e+06	3.41154e+06	2.73196e+06	1.58899e+06	1.82538e+06	2.60096e+06	2.6058e+06	2.99442e+06	3.01469e+06	1.67714e+06	2.41943e+06	2.84208e+06	2.51483e+06	2.8265e+06	2.8531e+06	2.88586e+06	2.80303e+06	2.77588e+06	2.31468e+06	2.97296e+06
Q9NVN8		GNL3L		1	1	141154	337583	261963	173983	250909		103778	158317	159497		246749			282460		256830	161026	129539	196258	261633	78709.4	164124	109377	86724.1	199372			160309	187760	234093	126429	103723		152405	178857	189474			130999	161167	123264			175030	48859.8	167051		148092
Q9NVP1		DDX18		8	8	1.40572e+06	1.67976e+06	1.53736e+06	1.3769e+06	1.54801e+06	1.5083e+06	1.21567e+06	1.32523e+06	1.34463e+06	1.59009e+06	1.54201e+06	1.58657e+06	1.6309e+06	1.47382e+06	1.46078e+06	1.57384e+06	1.39735e+06	1.47714e+06	1.44121e+06	1.43719e+06	1.60606e+06	1.52441e+06	1.46958e+06	1.60602e+06	1.20989e+06	1.60275e+06	1.53953e+06	1.64446e+06	1.69616e+06	1.58488e+06	1.77073e+06	1.46155e+06	1.72489e+06	1.52137e+06	1.74355e+06	1.5694e+06	1.61493e+06	1.65339e+06	1.63076e+06	1.67637e+06	1.37532e+06	1.61581e+06	1.87361e+06	1.69358e+06	1.77622e+06	1.69387e+06	1.77055e+06	1.51381e+06
Q9NVS9		PNPO		5	5	1.17417e+06	1.21564e+06	1.18991e+06	1.25219e+06	1.13585e+06	1.13306e+06	1.71353e+06	1.6795e+06	1.47206e+06	1.68598e+06	1.34127e+06	1.29115e+06	1.54722e+06	1.6255e+06	1.63191e+06	1.70092e+06	1.04471e+06	1.24551e+06	1.11305e+06	1.12202e+06	1.09062e+06	1.25325e+06	1.26978e+06	1.14023e+06	1.20173e+06	1.29678e+06	1.29708e+06	1.41324e+06	1.13444e+06	1.36098e+06	1.69387e+06	1.33772e+06	1.52025e+06	1.59028e+06	1.55388e+06	1.55564e+06	1.43948e+06	1.65168e+06	1.42477e+06	1.52257e+06	1.6178e+06	1.46145e+06	1.52769e+06	1.50697e+06	1.53915e+06	1.39455e+06	1.58456e+06	1.53245e+06
Q9NVT9		ARMC1		1	1	677414	580102	682850	669569	861924	615477	435364	106829	569295	453834	820133	1.18635e+06		337736	794704	523461	474251	487333	608290	262798		708858	624606	393302	434933	676651	724830	911310	546625	597149	685838	706795	762053	764904	1.06737e+06	548592	983476	806054	548073	1.01678e+06	579993	514794	611577	923987	729457	811053	909918	700582
Q9NVU7		SDAD1		4	4	149530	246560	178163	159849	166865	200694	108093	161707	127173	147982	168599	207735	150015	141732	141165	193532	183543	162844	192129	135051	230370	185971	185531	220930	122674	190394	118516	174713	158307	213326	159218	116345	227852	224294	199692	194537	170791	179153	228828	180343	188402	241998	248823	226638	214090	288183	153495	209299
Q9NVX2		NLE1		3	3	215398	218725	230240	184306	194454	172286	199803	200043	183551	209360	218001	195473	298882	229641	231072	235842	227887	242004	217287	208754	218785	243213	225961	224312	248738	249299	219976	232710	244822	247874	241881	208764	232784	248286	307625	264145	248019	275133	207551	249099	272955	247990	236711	212992	229398	219428	234714	248470
Q9NW13		RBM28		7	7	789815	956494	923676	795347	967668	896610	943964	897784	987445	980760	801525	920629	967946	897944	964439	1.13708e+06	744074	714991	830049	768622	910338	861215	975184	1.08035e+06	827097	838612	819856	1.04608e+06	908302	1.01787e+06	858135	829647	890234	917685	941576	1.01466e+06	1.11083e+06	880741	952476	939904	908351	976396	1.07145e+06	957069	938606	984448	788584	1.15544e+06
Q9NW64		RBM22		2	2	302585	297384	446539	371644	374363	450669	284750	363124	404718	334326	372466	355130	434258	440552	559880	561057	341094	463359	439942	369920	488725	325992	565018	253356	355177	494105	524403	550856	415669	520096	497803	378296	421395	517188	558525	426631	535711	423550	379025	414239	374675	385807	479395	376909	407916	548257	566222	425921
Q9NW82		WDR70		2	2	199370	205188	155811	181442	187586	220443	163325	149661	222787	250524	290204	252409	126020	156426	233924	237797	257259	230479	252236	236250	240156	189468	227544	270956	200241	302365	230288	280455	231459	245132	108772	160282	88862.1	201812	271982	177070	161127	159884	154478	175739	159384	166553	182663	174771	174781	204890	181232	151809
Q9NWH9		SLTM		4	4	2.90841e+06	2.86455e+06	2.55417e+06	2.7308e+06	2.66828e+06	2.83211e+06	3.12815e+06	3.44141e+06	3.2375e+06	3.41349e+06	2.7873e+06	2.82436e+06	3.29796e+06	2.9262e+06	3.29426e+06	3.26631e+06	2.94284e+06	2.80379e+06	2.80354e+06	2.71731e+06	2.70652e+06	2.87051e+06	2.70282e+06	2.62354e+06	2.73033e+06	2.62579e+06	2.48118e+06	2.45048e+06	2.80122e+06	2.92218e+06	2.32985e+06	2.53533e+06	2.24536e+06	2.79347e+06	2.53124e+06	2.52976e+06	2.37263e+06	2.72931e+06	2.48904e+06	2.6667e+06	2.50375e+06	2.71087e+06	2.53986e+06	2.70906e+06	2.53167e+06	2.19654e+06	2.6886e+06	2.46812e+06
Q9NWU5		MRPL22		5	4	620959	657023	599846	605039	637297	617339	577738	665345	598467	599297	651432	657018	663090	659231	614062	652028	561066	626080	561550	595653	626308	594672	532992	614046	615914	600264	615637	631851	562065	595304	741317	650451	565182	714570	673710	666243	574122	639147	650444	685625	627387	635512	643350	716415	707054	671144	626263	671838
Q9NWV4		CZIB		2	2	944099	679798	732219	845111	516819	780753	974052	691881	867034	846766	776957	950812	920444	759016	839654	738859	772584	847482	692114	977935	754535	864168	722395	750595	842724	995840	905910	809982	830126	682530	571001	1.00476e+06	839449	798508	718774	891222	909825	929623	997111	860787	753822	831277	953750	807209	886080	830806	1.05594e+06	890885
Q9NWV8		BABAM1		3	3	2.49265e+06	2.72022e+06	3.31452e+06	2.77382e+06	2.41994e+06	2.44526e+06	2.55868e+06	2.89473e+06	2.90766e+06	2.20024e+06	3.05227e+06	2.22198e+06	2.66015e+06	3.11037e+06	2.5388e+06	2.9605e+06	2.28906e+06	3.15309e+06	2.81303e+06	2.05182e+06	2.40241e+06	2.29708e+06	3.05808e+06	2.41722e+06	2.97735e+06	3.38938e+06	2.6886e+06	3.32747e+06	2.63517e+06	2.94983e+06	3.44998e+06	2.66781e+06	2.87667e+06	2.91663e+06	2.7637e+06	2.95688e+06	2.04169e+06	3.46677e+06	2.89704e+06	2.54486e+06	3.07719e+06	2.85836e+06	2.79151e+06	2.90727e+06	2.82484e+06	2.8961e+06	4.20424e+06	3.12282e+06
Q9NX08		COMMD8		1	1							253671	98274.5	166534	175346			224508	213944	253249	285099				182198		247089	296976	231200			358975			181590	263612			291214				289281	337976	290672		221033	164015		230762		295744	282748
Q9NX14		NDUFB11		5	5	2.67855e+06	3.22615e+06	2.71644e+06	2.65977e+06	2.86949e+06	2.81006e+06	3.10756e+06	2.9586e+06	3.18411e+06	3.10067e+06	3.09514e+06	2.74807e+06	3.30267e+06	3.33568e+06	3.18973e+06	3.15867e+06	3.02525e+06	3.08283e+06	2.87586e+06	3.01178e+06	2.91917e+06	2.94454e+06	3.25872e+06	2.92012e+06	3.10049e+06	3.09635e+06	3.23394e+06	2.88636e+06	3.06466e+06	3.1305e+06	2.95219e+06	3.06727e+06	3.11751e+06	3.43568e+06	3.4808e+06	3.18941e+06	3.24045e+06	3.33602e+06	2.91725e+06	3.17095e+06	3.03738e+06	3.10804e+06	2.99112e+06	2.98879e+06	2.9694e+06	2.98723e+06	3.09482e+06	3.16386e+06
Q9NX20		MRPL16		2	2							330283	243220	294588	355420	293260	350884	364099	317820	410680	448912				329768		339674	349046	343483	283584	319796	424877	323457	374396	458015	443335			426960	301010			365210	391783	459211	308104	321788	385513	270941	439247	396488	441962	465283
Q9NX24		NHP2		5	5	2.08726e+06	2.33569e+06	2.35005e+06	2.11798e+06	2.14453e+06	2.33002e+06	2.18989e+06	1.85259e+06	2.77022e+06	2.33286e+06	1.96281e+06	2.17417e+06	2.05016e+06	1.86685e+06	2.22764e+06	2.22652e+06	2.20905e+06	2.22191e+06	2.36851e+06	2.16449e+06	2.26882e+06	1.8723e+06	2.2478e+06	2.48195e+06	2.06141e+06	1.9672e+06	2.0436e+06	2.23264e+06	2.32597e+06	2.23809e+06	2.36404e+06	2.45285e+06	2.45392e+06	1.99801e+06	1.92297e+06	2.68258e+06	2.50627e+06	2.29101e+06	2.30631e+06	2.31165e+06	2.21354e+06	2.31975e+06	2.17277e+06	2.32577e+06	2.26813e+06	2.47626e+06	2.20873e+06	2.26925e+06
Q9NX40		OCIAD1		6	6	741951	769528	591503	828235	582654	602907	843871	1.00521e+06	871792	913830	899856	842754	923788	999725	797373	907408	833835	795687	816996	824033	793606	935814	894911	841772	906276	984396	942982	911895	919374	895979	802253	714032	755772	802529	902665	872168	841797	831055	877832	840582	822756	768406	767879	846742	823699	875667	784984	961059
Q9NX47		MARCHF5		2	2	134898	131161	184288	185281	242562	231591	193983	159572	141008	172360	189319	265485	158108	188638	202624	253389	181985	171045	230450	204629	215863	222902	171714	282336	184418	179603	177531	238773	213669	214900	149834	240526	174978	240002	227606	181908	252512	258081	218558	242135	292742	210111	296626	230034	269026	151451	215633	198734
Q9NX55		HYPK		3	3	715592	683375	583580	607611	611593	583106	588182	717920	753450	649318	855299	757588	693992	772215	669188	791884	670492	692473	652507	610594	655862	659217	696629	744352	637579	703356	674736	763103	833023	791239	692480	603019	524855	759299	692146	770344	624390	636884	726646	626919	757542	563058	826979	767533	773546	727711	614045	764158
Q9NX58		LYAR		6	6	367522	451480	449829	341462	468747	479305	401947	440137	479677	483346	452283	469162	468531	486914	483081	507225	425311	397178	488970	422223	496929	415002	531104	464066	467565	450901	506056	540155	510571	552555	458881	339272	404741	575049	471597	532311	565422	461783	424523	581992	485896	538494	537431	554448	503327	574934	489180	577323
Q9NX63		CHCHD3		8	8	4.43766e+06	4.33172e+06	3.95828e+06	4.36773e+06	3.7218e+06	4.20142e+06	3.96013e+06	4.43763e+06	3.87365e+06	4.15725e+06	4.10031e+06	4.19461e+06	4.2486e+06	3.86092e+06	4.16697e+06	4.0042e+06	4.05579e+06	4.1183e+06	4.36831e+06	3.96511e+06	4.26231e+06	4.32619e+06	4.41148e+06	4.12556e+06	4.16213e+06	4.07341e+06	3.83769e+06	4.01564e+06	3.90685e+06	4.08976e+06	3.83383e+06	3.80618e+06	3.94261e+06	4.35324e+06	4.29754e+06	4.1436e+06	4.14564e+06	3.96931e+06	4.06964e+06	3.70507e+06	3.95647e+06	3.91072e+06	3.79003e+06	4.00598e+06	3.66906e+06	3.85827e+06	3.86847e+06	3.6659e+06
Q9NXF1		TEX10		5	5	213705	216832	190247	239427	230746	219109	164056	181027	213876	203860	228819	223491	187715	184354	171518	164920	164282	138119	133819	174684	171483	170048	181316	169533	168512	195344	165213	185946	187505	164054	198696	173234	201064	176255	146833	220156	213995	190430	184687	205346	171394	186454	212766	199846	194720	188805	190447	175175
Q9NXG2		THUMPD1		6	6	594021	646136	532452	651796	520959	606461	434565	459883	547432	594326	583670	609788	532378	586025	546473	568360	551897	526394	561989	427951	552342	503412	506003	512776	496952	521597	500882	532825	479245	515238	434124	471392	508398	507600	459397	538806	535325	556520	495728	496563	450701	491090	498128	524690	526773	514319	523215	464415
Q9NXH9		TRMT1		8	8	475388	570376	491690	560415	637452	564214	545465	510663	521548	514304	501240	507132	469236	490765	538736	581185	510615	457765	503932	544629	534322	526873	565047	496066	472495	563411	565466	562954	616346	586330	533632	551767	509697	591969	462873	585094	498764	458598	448994	508451	529709	520709	521815	550278	503715	567700	495686	618230
Q9NXR7		BABAM2		1	1											122230	108786				64863.2									136849	124036	95683.7	127683	81521.1	122022	83204.2			76579.7	81136.4						137501				105532	100835	134385	65144.9
Q9NXV6		CDKN2AIP		6	6	243155	245363	280038	237193	273661	253009	257321	301818	266760	253970	284663	257636	261349	282324	296698	273857	283298	268185	206501	236105	288392	240173	261157	261190	279632	290502	291512	275127	243852	282292	227731	212845	248095	262650	234927	322650	294174	265185	278766	252985	328218	270723	282076	264885	275596	289973	278566	280206
Q9NXW2		DNAJB12		3	3	102540	115351	108500	106369	79488.4	120288	90907	113381	113133	108577	95280.1	117337	116817	117657	100105	88277	153906	99357.8	123611	88000.1	117680	114657	108635	112160	112195	116706	114820	154729	143465	97132.2	133431	95006.1	121506	160048	127596	130039	127725	114070	140677	138648	118949	118257	111361	160579	123692	113136	107336	126961
Q9NY12		GAR1		7	7	2.58844e+06	2.8048e+06	2.69991e+06	2.54106e+06	2.85577e+06	2.76986e+06	2.46164e+06	2.77689e+06	2.66479e+06	3.035e+06	2.56413e+06	2.57739e+06	2.56726e+06	2.72331e+06	2.48048e+06	2.47577e+06	2.74687e+06	2.55824e+06	2.56746e+06	2.56266e+06	3.07354e+06	2.65674e+06	2.88e+06	2.59948e+06	2.43542e+06	2.40421e+06	2.35033e+06	2.52444e+06	2.56823e+06	2.59462e+06	2.56034e+06	2.65748e+06	2.67981e+06	2.42358e+06	2.42739e+06	2.77441e+06	2.94906e+06	2.59401e+06	2.75069e+06	2.51046e+06	2.443e+06	2.70198e+06	2.71055e+06	2.52564e+06	2.47219e+06	2.4777e+06	2.45927e+06	2.55581e+06
Q9NY26		SLC39A1		1	1	30519.6	47248.7	51664.2	73277.3	59737.6	59392.1	62515.4	43473.5	66300.4	46734.5	58257.4	41355.6	60568.8	49190.8	62050.4	73944.9	34478.8	34714.3	29729.5	43951.7	57140.4	27762	46282.7	40701.7	30837.6	47898.9	54192.6	52374.1	48544.4	43602.4	68741.7	63680.9	52871.6	62790.8	64264.9	51954.9	66877.2	58395.8	70551.6	84980.2	53415.5	63397.2	66377.5	58223.4	89356.4	59799.4	72413.5	83839.1
Q9NY33		DPP3		10	10	3.3108e+06	3.18882e+06	2.99067e+06	3.14878e+06	3.08478e+06	3.19218e+06	3.42425e+06	3.57472e+06	3.29978e+06	3.49882e+06	3.41266e+06	3.34908e+06	3.03226e+06	3.17119e+06	3.22329e+06	3.38342e+06	3.0777e+06	3.03315e+06	3.34311e+06	3.32028e+06	3.43135e+06	3.23074e+06	3.34531e+06	3.36948e+06	3.26105e+06	3.24537e+06	3.17517e+06	3.36422e+06	3.29448e+06	3.32607e+06	3.2302e+06	2.95071e+06	3.30393e+06	3.09555e+06	3.00677e+06	3.303e+06	3.13391e+06	3.07779e+06	2.8384e+06	3.38484e+06	2.84132e+06	3.02756e+06	3.17692e+06	3.12774e+06	3.29845e+06	3.29699e+06	2.80436e+06	3.13643e+06
Q9NY61		AATF		1	1											42499.8	23801.2	31962.3	22327.7	33015.9	24360.8									45132.9	35512.4	44204.9	21513.3	16513.3	27248.2											24980.8			12324.7		30848.4	25177.4	47158
Q9NY93		DDX56		6	6	826022	955430	947227	829074	803636	922989	915627	904947	888570	952084	928933	913424	1.23387e+06	1.04659e+06	1.0636e+06	1.11446e+06	901612	861487	756022	936510	902946	973050	972600	836893	1.01403e+06	905022	1.06894e+06	943199	958295	1.02152e+06	1.0031e+06	910501	856282	1.14912e+06	1.02174e+06	934282	992886	946215	1.05486e+06	950420	924246	1.03923e+06	1.06748e+06	938263	1.03753e+06	897631	1.16051e+06	1.04604e+06
Q9NYF8		BCLAF1		12	12	1.56025e+06	1.51248e+06	1.51001e+06	1.53699e+06	1.25854e+06	1.39381e+06	1.60996e+06	1.70787e+06	1.65573e+06	1.67782e+06	1.49785e+06	1.43522e+06	1.75987e+06	1.66568e+06	1.63971e+06	1.62756e+06	1.79172e+06	1.79723e+06	1.66034e+06	1.83116e+06	1.70176e+06	1.86604e+06	1.78221e+06	1.67541e+06	1.75991e+06	1.87464e+06	1.90983e+06	1.73927e+06	1.73269e+06	1.69024e+06	1.77167e+06	1.55049e+06	1.66094e+06	1.85766e+06	1.75975e+06	1.67839e+06	1.7202e+06	1.56304e+06	1.6036e+06	1.66465e+06	1.7891e+06	1.64955e+06	1.64718e+06	1.69385e+06	1.63034e+06	1.60311e+06	1.65595e+06	1.63419e+06
Q9NYJ1		COA4		3	3	365421	342180	277683	363360	293440	345457	354167	406248	273470	337222	351642	285697	388945	355439	360820	337584	271215	401395	341334	404133	373399	350280	308833	368525	481904	446930	374756	337646	343158	350553	302717	240199	316585	375629	408063	296131	315743	296328	340901	353227	345743	343325	302276	354766	301269	377129	349749	381468
Q9NYK5		MRPL39		4	4	579149	731556	670895	588528	810056	732938	481010	535032	737862	941387	710152	694920	607961	640391	799675	753634	543239	400197	639403	541245	550284	650526	689701	651772	471663	430879	569109	681516	599509	762758	708248	449652	688378	636721	516483	753824	843634	580071	666828	763431	471117	781458	735381	730150	573728	664785	613774	699916
Q9NYL2		MAP3K20		1	1	487336	285950	416094		367784		289570	212059	473767		476640	293288					368234	261971	378068	434835		403662		245818								483222	283524	654090	582602				293003	434932	435714		391148	476086	220214	318382	479376	
